,-2.0000000000000000,0.0000000000000000
0,-1.9649683696674496,0.3650333437884172
1,-1.8612917634970985,0.7162568350108756
2,-1.693158173019838,1.040457476646643
3,-1.4673381743890426,1.3255723865945468
4,-1.1928850800384188,1.5611972082413903
5,-0.8807350718578717,1.7390188958587691
6,-0.5432259327448539,1.853153359016828
7,-0.193556740973609,1.9003729448747595
8,0.1547864278605446,1.8802139335900288
9,0.4886122599819733,1.7949598704763263
10,0.7955866682963177,1.6495023877682982
11,1.0647502540569502,1.4510868994271804
12,1.286967320022932,1.208955910057394
13,1.4552863586522622,0.9339074078825252
14,1.5651962479964563,0.6377896868634141
15,1.6147674273336867,0.3329567811276792
16,1.6046728493969926,0.0317103631161246
17,1.5380892486557238,-0.2542456207087469
18,1.420484947979698,-0.5143121416056795
19,1.259305775277737,-0.739440727332857
20,1.0635754203983632,-0.92249733347563
21,0.8434305031236834,-1.0585283521934188
22,0.6096135582643365,-1.1449175322960232
23,0.3729489358573002,-1.1814279637405696
24,0.1438271814659675,-1.1701289053405062
25,-0.0682772183576412,-1.1152128318852028
26,-0.2552317283875481,-1.0227133733929137
27,-0.4105952961363254,-0.9001395577795528
28,-0.5298754808619773,-0.7560457197594822
29,-0.6106818566419957,-0.5995594133880954
30,-0.6527696101325902,-0.4398915217437839
31,-0.6579727642162045,-0.2858534084395359
32,-0.6300319636921895,-0.1454053748621005
33,-0.574326987407042,-0.0252589076882895
34,-0.4975288459477105,0.0694476844702829
35,-0.4071902552654377,0.1353844921225633
36,-0.3112962524615124,0.171164942873914
37,-0.2177985959860559,0.1773744640255554
38,-0.1341582786746862,0.1564923054717414
39,-0.0669199471913361,0.1127113960776899
40,-0.0213402946617126,0.0516662837471512
41,-0.0010896624749288,-0.0199161308875316
42,-0.0080422947373949,-0.0946244457978342
43,-0.0421661244168659,-0.1648076032746235
44,-0.1015178615891226,-0.2230332593961621
45,-0.1823437559878009,-0.2625355091683462
46,-0.2792809871372586,-0.2776283191140418
47,-0.3856494656486262,-0.264062730823329
48,-0.4938191664763071,-0.2193087182119883
49,-0.5956341918424802,-0.142746368782792
50,-0.6828717745311792,-0.0357556278697317
51,-0.7477125316517943,0.0983010313053206
52,-0.7831975615969038,0.2542032236063905
53,-0.7836484812880691,0.4250993079663206
54,-0.7450282051760817,0.6028246179447079
55,-0.6652230908454401,0.778296080180347
56,-0.5442308821264628,0.9419640466438302
57,-0.3842434842793496,1.0842991130239887
58,-0.1896187823129114,1.1962897303331264
59,0.0332587906700951,1.2699256411934998
60,0.2762236829050027,1.2986426293415465
61,0.5296700772037213,1.277705743285127
62,0.782972758565694,1.204510965704107
63,1.0249684772522678,1.0787891159970229
64,1.2444751097278024,0.9027004116263764
65,1.4308238318131994,0.6808133511037561
66,1.5743786279593486,0.4199671641509208
67,1.6670178165403529,0.1290227317277737
68,1.702553861629598,-0.1814876652335021
69,1.677070494789639,-0.4997964208665886
70,1.5891599571073962,-0.813402878893611
71,1.44004781253472,-1.1096188279883037
72,1.2335980570611629,-1.3761319736233772
73,0.9761969015773008,-1.6015610787869696
74,0.6765193676620387,-1.775976660916912
75,0.3451884272527642,-1.8913625805146836
76,-0.0056584308582559,-1.9419964924040212
77,-0.3628758618865295,-1.924730830153424
78,-0.7128676502361719,-1.8391605827767843
79,-1.042168637533426,-1.687669382202989
80,-1.3380249337687684,-1.4753510991850507
81,-1.58894573727786,-1.2098099727295255
82,-1.7852013412616714,-0.9008479947317029
83,-1.9192443647165975,-0.5600535643022395
84,-1.9860347974698684,-0.2003100615156055
85,-1.983253923310802,0.1647532542206487
86,-1.9113973683219188,0.5213429202195821
87,-1.773743165649467,0.8560889129345783
88,-1.576196563151549,1.1566114019657916
89,-1.3270190475565389,1.4120407855714183
90,-1.036454443272919,1.6134674235654252
91,-0.716269708794404,1.7543008418171615
92,-0.3792319717993812,1.8305224909344484
93,-0.0385462296382653,1.8408211922192752
94,0.2927201409930262,1.786605953284051
95,0.6021994522013085,1.6718966168039295
96,0.8787465357241374,1.5030985410477982
97,1.1128985441859434,1.2886729251153008
98,1.2972510774364665,1.0387192263041871
99,1.4267341044823545,0.7644901414083647
100,1.498776034824289,0.4778626473576797
101,1.513349705656979,0.1907904776754898
102,1.472899730293584,-0.0852359363753552
103,1.3821563230850202,-0.3396966337548082
104,1.247846102981042,-0.5634927977316053
105,1.0783152222157502,-0.7493202832609762
106,0.8830842360021676,-0.8919492738528048
107,0.6723572295605068,-0.9883980568551928
108,0.4565097039849568,-1.0379941697879471
109,0.2455805008343017,-1.0423217262229707
110,0.0487925844793395,-1.0050593054439385
111,-0.1258741707107581,-0.9317181133033502
