,-2.0000000000000000,0.0000000000000000
0,-1.9656536521946233,0.3616326472617344
1,-1.8639776441679117,0.7098638119503315
2,-1.6989955329994362,1.0318638278435943
3,-1.4772140826284277,1.3158974352956587
4,-1.2073405176723593,1.5518081198561362
5,-0.8999053125907368,1.7314317484783008
6,-0.5668077798298419,1.8489212171098133
7,-0.2208052066901862,1.9009679589906716
8,0.1250311978448463,1.8869109470569645
9,0.4578688644376829,1.8087290301093624
10,0.7656499855850952,1.670917824843853
11,1.0375871506823384,1.480257690536289
12,1.2645964642759802,1.245484290387832
13,1.4396491563708649,0.9768776596198104
14,1.5580266055434038,0.6857893488842173
15,1.6174682928112396,0.3841299229396979
16,1.6182072666368217,0.0838407443342805
17,1.5628929855238982,-0.2036255136211642
18,1.4564066629077537,-0.4677918204161786
19,1.3055792200632517,-0.699589163380389
20,1.1188264212067718,-0.8917150883687432
21,0.905719510742884,-1.0389028318685274
22,0.6765125208360697,-1.1380898644006456
23,0.4416492368272754,-1.1884795583507586
24,0.211273516827269,-1.191494849342159
25,-0.0052337680375569,-1.150627930759638
26,-0.1996694482063661,-1.0711949580577251
27,-0.3653552747582555,-0.9600092071451344
28,-0.4974019698712495,-0.8249899169415555
29,-0.5928786436353193,-0.674726971224987
30,-0.6508808443310492,-0.5180235022852775
31,-0.6724955341393112,-0.3634393404018054
32,-0.6606663550993277,-0.2188579532092899
33,-0.6199674247366345,-0.0910981363475625
34,-0.5562983412420617,0.0144106965705533
35,-0.4765168702156212,0.0938740989845118
36,-0.38802874662834,0.1452875916252073
37,-0.2983560153919266,0.1684942266108879
38,-0.2147062578747109,0.1651427880800178
39,-0.1435648679623154,0.138549699970785
40,-0.0903312618668024,0.0934725385526242
41,-0.0590175961488934,0.0358074673076455
42,-0.0520253436910704,-0.0277732911386938
43,-0.0700110974039371,-0.0902248423949594
44,-0.1118484326402262,-0.1445527282554596
45,-0.1746877850745291,-0.1842336343424288
46,-0.2541113308431533,-0.2036116950510017
47,-0.3443750342751712,-0.1982496065836868
48,-0.4387255925698413,-0.1652160073754617
49,-0.5297761745204274,-0.1032937592405767
50,-0.6099218107443805,-0.0130977071300313
51,-0.6717731962437301,0.1029049821704901
52,-0.7085866170643029,0.2404739227250163
53,-0.714667765019197,0.3937710761939381
54,-0.6857283580200833,0.5556249340791366
55,-0.6191766850561295,0.7178709609881331
56,-0.5143263397559406,0.8717520254367497
57,-0.3725113441921414,1.008359406122448
58,-0.1971004057474106,1.1190927594418905
59,0.0065920246545479,1.1961162792325004
60,0.2314951531170069,1.232788232719702
61,0.4690639906859372,1.2240421243783812
62,0.7096419072561455,1.16669987487613
63,0.9428871878601106,1.0597005067184992
64,1.1582438923179923,0.9042317558487476
65,1.3454349534221173,0.7037565933172293
66,1.4949541310934342,0.4639316260228704
67,1.5985332386499072,0.1924195123696225
68,1.6495619873652108,-0.1013973700578054
69,1.6434398174815192,-0.4067899771331231
70,1.5778421058875676,-0.7121260945554013
71,1.452887022711956,-1.0053644997334674
72,1.271193869482448,-1.2745774271269488
73,1.0378287557016832,-1.5084774359714603
74,0.760138721403498,-1.6969243626464283
75,0.4474806417851453,-1.8313887697730904
76,0.1108562081170495,-1.9053501500277352
77,-0.2375312691193654,-1.9146110209802687
78,-0.5847787558708044,-1.857511825088055
79,-0.9178217741979372,-1.7350360503432645
80,-1.2239849491621102,-1.550800001366554
81,-1.491520025051226,-1.3109269426610006
82,-1.7101070276074186,-1.0238106564929306
83,-1.871295858706017,-0.699778556990373
84,-1.9688682809194824,-0.3506691393342789
85,-1.999103857226088,0.010657500172127
86,-1.9609377870403997,0.3708542472967581
87,-1.8560035186178412,0.716642752761552
88,-1.6885582879483898,1.035365543556275
89,-1.465295088111071,1.3155097789507666
90,-1.1950497594496257,1.547179300775878
91,-0.8884166666551224,1.7224940430437714
92,-0.5572905703194431,1.8358992490054984
93,-0.21435561438503,1.8843711340202876
94,0.1274553168375047,1.8675104319065137
95,0.4555063751360136,1.7875204440326715
96,0.7579850627607287,1.6490715298714669
97,1.0243855365012693,1.4590591846132233
98,1.2459274938934253,1.2262676991103896
99,1.4158923632796911,0.9609556627800342
100,1.5298624863818575,0.6743830522578959
101,1.585853596213759,0.3783021863729331
102,1.5843359340045966,0.0844363054568412
103,1.5281445761510315,-0.1960301151271914
104,1.4222847077849288,-0.4529259926125273
105,1.273642438787208,-0.6775117608125767
106,1.0906160818466792,-0.8628224255099032
107,0.8826863976038806,-1.00392072431856
108,0.6599469921049594,-1.0980499779696082
109,0.4326177036039239,-1.1446810957911622
110,0.2105643656697712,-1.145453300675258
111,0.0028477610412955,-1.104013222804221
112,-0.1826770809736642,-1.0257618333794178
113,-0.3396927561313733,-0.9175230195218168
114,-0.4636675743126661,-0.7871512337989715
115,-0.5520091460220251,-0.643098415123549
116,-0.6041174662312349,-0.4939621431029212
117,-0.6213364733052623,-0.3480376748265315
118,-0.6068080544861566,-0.2128960933359096
119,-0.5652372370109093,-0.0950092959008764
120,-0.5025816150006178,0.0005599548458868
121,-0.4256817091037998,0.0703880771337179
122,-0.3418517635233937,0.1128300674086172
123,-0.2584523195993288,0.1280621045203917
124,-0.1824666801232142,0.1180261006722461
125,-0.1201030591680603,0.08627986627386
126,-0.0764428167475414,0.0377612850790602
127,-0.0551527766307302,-0.0215208036915976
128,-0.0582763384453272,-0.0848526579333117
129,-0.0861140840645352,-0.1452194172349226
130,-0.1372000405085195,-0.1957255281546884
131,-0.2083749200085671,-0.2300098781414772
132,-0.2949527499826818,-0.2426339541358138
133,-0.390972572152491,-0.2294226668411463
134,-0.4895225631349351,-0.1877398191125591
135,-0.5831202211145202,-0.1166834332181906
136,-0.6641293572037896,-0.0171901294466235
137,-0.7251926695622526,0.107957725968599
138,-0.7596577611955421,0.2542235328288921
139,-0.7619746359557921,0.4155031146255675
140,-0.7280439660694963,0.5843982149772061
141,-0.6554977103061711,0.7525641186145974
142,-0.5438968665189644,0.9111148769534386
143,-0.3948351128215852,1.0510666017804886
144,-0.2119416377563607,1.1637972130724594
145,-0.0007813627840354,1.241499993190889
146,0.2313442161989264,1.2776083641803273
147,0.4756874407700992,1.2671704692707535
148,0.722423487165345,1.2071543525100337
149,0.961081321223423,1.096667689605369
150,1.1810167991327538,0.937079980545884
151,1.3719058494707363,0.7320396835849686
152,1.524234464040617,0.4873837339137443
153,1.629762124474169,0.2109420124923552
154,1.6819363084645047,-0.0877556336413756
155,1.676237810330556,-0.3978575099578348
156,1.6104396804090453,-0.7076368678266088
157,1.4847664944945356,-1.0049875085015816
158,1.3019452258392783,-1.2779458527608878
159,1.0671439940214946,-1.5152156915980846
160,0.7878001717004202,-1.7066715071692715
161,0.4733444959759865,-1.843817060098364
162,0.1348327112132423,-1.9201778450395184
163,-0.2154993667450419,-1.9316089346494207
164,-0.5647378365283475,-1.8765035281850115
165,-0.8998274784114106,-1.7558920183100095
166,-1.2081193225680351,-1.5734263783532862
167,-1.4779044390781466,-1.3352499186409086
168,-1.6989099134313823,-1.049757718564516
169,-1.8627346328752417,-0.7272580638844318
170,-1.9632052125089072,-0.3795497704350386
171,-1.9966360096903395,-0.0194341420453346
172,-1.9619815419773252,0.3398166894956733
173,-1.8608745330606735,0.6850113019503623
174,-1.6975480329855734,1.0035857650671238
175,-1.4786453487369149,1.2841212851483037
176,-1.212926631254966,1.5168097079542884
177,-0.910885656088044,1.6938463185114463
178,-0.5842943881111125,1.8097327661836415
179,-0.2456961473353785,1.861477120092062
180,0.0921295566310179,1.848682826235748
181,0.4167062825597958,1.773523468590107
182,0.7163797289188953,1.6406054903619718
183,0.9807934288567404,1.4567261614686655
184,1.2013000432944718,1.230538843615184
185,1.3712903597590067,0.97214178232409
186,1.4864260556882225,0.692610051552561
187,1.544766864466712,0.4034927342836533
188,1.5467877717102625,0.1162988298021529
189,1.4952870308552764,-0.1580043264930873
190,1.395190876051728,-0.4094571707043541
191,1.2532655860846875,-0.6295174877177968
192,1.077751790644677,-0.8113952836034867
193,0.877939411202964,-0.950298500847392
194,0.6637042302873083,-1.0435795040976816
195,0.4450286658287106,-1.0907770897068985
196,0.2315298212494035,-1.0935538109953604
197,0.0320172691650733,-1.0555334209154008
198,-0.1458986579252894,-0.9820479749733076
199,-0.2961299664912667,-0.879808383891405
200,-0.4143509089549385,-0.756515756094391
201,-0.4981443179254666,-0.6204335573091783
202,-0.5470486600879961,-0.4799423130503409
203,-0.5625050204091738,-0.3430992121634288
204,-0.5477081516871594,-0.2172245101296782
205,-0.5073704165002352,-0.1085351064150081
206,-0.4474116817350213,-0.021843158991663
207,-0.3745917963082623,0.0396657730716119
208,-0.2961050191763427,0.0745646344079033
209,-0.2191575367258614,0.0832209613231664
210,-0.1505499325862471,0.0677361193887822
211,-0.0962861161514069,0.0317915217960767
212,-0.0612287984218584,-0.0195896792371393
213,-0.0488191963783932,-0.0803527054725544
214,-0.0608753690997875,-0.1437767543839077
215,-0.0974796015066708,-0.2028769929554687
216,-0.1569607505420907,-0.2508220136232343
217,-0.2359726742383392,-0.2813450263495345
218,-0.3296650111256936,-0.2891273409975348
219,-0.4319379033357562,-0.2701340374356509
220,-0.5357679904580217,-0.2218840623547363
221,-0.6335893519767394,-0.1436402183206974
222,-0.717710223422841,-0.0365084657607166
223,-0.7807443962416127,0.0965595494798457
224,-0.8160353295294634,0.2508620198250849
225,-0.8180511990146546,0.4201369324894601
226,-0.7827303785270994,0.5968380989507818
227,-0.7077591333523494,0.7724845412282675
228,-0.5927664957278346,0.9380667610524934
229,-0.4394252386678288,1.0844904435912268
230,-0.2514523768085375,1.203036103766388
231,-0.0345074857301979,1.285812173267852
232,0.2040078895451309,1.326179103477888
233,0.4552416105088853,1.3191232247903262
234,0.7092604818883471,1.261561305006051
235,0.955481404744888,1.1525598873813747
236,1.1831444486791567,0.9934574160363748
237,1.3818059157908098,0.7878816880373178
238,1.541828272977536,0.5416600932704294
239,1.6548437291951947,0.2626251816204133
240,1.7141692403083204,-0.0396769098352315
241,1.7151527932300308,-0.354362967347253
242,1.6554338594471127,-0.669657824244416
243,1.535104775567509,-0.9733883968063316
244,1.3567643251864576,-1.2535044634538852
245,1.1254597507816313,-1.498602580213236
246,0.8485185838309707,-1.6984291885872271
247,0.5352768029282122,-1.844339756432945
248,0.196714671630718,-1.929692664961948
249,-0.1549840588684097,-1.950159430719565
250,-0.5069302777491285,-1.9039365978989105
251,-0.8460629352625398,-1.79184907974312
252,-1.1596940008967878,-1.6173396610330684
253,-1.4360405853804832,-1.3863445662915328
254,-1.664720364105973,-1.1070602074039677
255,-1.8371880579464177,-0.7896112059099207
256,-1.947093378366092,-0.4456343058627059
257,-1.9905444038535185,-0.0877966411012565
258,-1.9662646578600869,0.2707301841254297
259,-1.8756370034322845,0.6168167399884363
260,-1.72263262994939,0.9379187639824444
261,-1.5136286414517326,1.2225923364486213
262,-1.2571228192896466,1.4609584022251774
263,-0.9633587878293796,1.6450961842772347
264,-0.6438788437528025,1.7693483577082023
265,-0.3110249298066217,1.83052495802049
266,0.022589506063297,1.8279976919551355
267,0.3446128286617092,1.763681381375276
268,0.6434696928466567,1.6419044622564671
269,0.9088336987931518,1.4691755381140443
270,1.1320373441653273,1.2538577123152692
271,1.3064014538416493,1.0057665761071792
272,1.4274701431085908,0.7357111159142904
273,1.493141873255284,0.4549992683530625
274,1.5036920742920623,0.1749312823914642
275,1.4616879042307451,-0.0936956176127066
276,1.3718007464318198,-0.3410485472092591
277,1.2405267781488676,-0.5586653729123124
278,1.07583015186954,-0.7397881474686371
279,0.8867268192957369,-0.8796091432707382
280,0.6828296337229693,-0.975419360188076
281,0.4738769706790273,-1.0266541350342142
282,0.2692676376773451,-1.0348354505267243
283,0.0776242820303862,-1.0034154933440638
284,-0.0935941166408291,-0.9375307068964844
285,-0.2384126821412229,-0.8436798009237112
286,-0.3525794658034265,-0.7293427169618876
287,-0.4337122439970125,-0.6025602392916649
288,-0.4813474748796009,-0.4714956595622173
289,-0.4968904528019853,-0.3440005713557766
290,-0.4834705676061226,-0.2272064607533937
291,-0.4457102254831963,-0.1271622947199028
292,-0.3894201936467115,-0.0485358658108762
293,-0.3212376903503589,0.0056066486799273
294,-0.2482262839377782,0.0339324493723972
295,-0.1774584586819565,0.036879227546241
296,-0.1156024662680461,0.0165964260631797
297,-0.0685347751171361,-0.0232057389684035
298,-0.0409980722909288,-0.0774912588992275
299,-0.0363224322713212,-0.140204869944888
300,-0.0562240588402244,-0.204634113406126
301,-0.1006920879201754,-0.2638080919889038
302,-0.1679695022578031,-0.3109122342573599
303,-0.2546294700250737,-0.3396975405868501
304,-0.3557436102082593,-0.3448630093507747
305,-0.465134042969102,-0.3223912213567072
306,-0.5756968300744509,-0.2698193325425293
307,-0.6797807572875672,-0.1864308802977901
308,-0.7696025367448538,-0.0733576952297897
309,-0.8376775547483306,0.0664143601080059
310,-0.8772443566541448,0.2281373454964964
311,-0.882661194082115,0.4054875536914965
312,-0.8497541574599059,0.5908381219341896
313,-0.7760986244792407,0.7756055375067148
314,-0.6612188690451866,0.9506538591892182
315,-0.5066945484379592,1.1067374702218131
316,-0.3161672344147002,1.2349610858460505
317,-0.095244964418344,1.3272346647640192
318,0.1486922685327416,1.3767008752711962
319,0.4067783317990811,1.3781138482580777
320,0.6690258211582655,1.3281500637784456
321,0.9247537850790428,1.2256352688196663
322,1.163058915099888,1.0716751695102384
323,1.3733085221232488,0.8696821010382183
324,1.545632346299471,0.6252947428928926
325,1.6713900594123543,0.3461929856035206
326,1.7435922272917026,0.0418150288547132
327,1.7572544675478627,-0.2770115369904893
328,1.7096674761339277,-0.5985087663700421
329,1.6005693698137,-0.9104381871854648
330,1.4322112254489028,-1.2006195628662026
331,1.2093115842552933,-1.4574552036033686
332,0.9389008009645944,-1.670436005207889
333,0.6300612141609387,-1.8306060682240275
334,0.2935739551438978,-1.9309645074390227
335,-0.0585124297047918,-1.9667858233806537
336,-0.4133726997061467,-1.935843845858232
337,-0.7579333349841211,-1.8385286065751507
338,-1.0794151876175102,-1.6778503511820675
339,-1.3658661836429378,-1.4593300346094005
340,-1.6066602818054947,-1.1907808174621417
341,-1.7929403870419018,-0.8819900539347185
342,-1.9179854409168409,-0.544315800699543
343,-1.9774853502149,-0.1902157694492301
344,-1.969711608202917,0.1672702885221606
345,-1.8955762148730464,0.515061681959926
346,-1.7585765907349151,0.8405772519454485
347,-1.5646293657482908,1.132251191930756
348,-1.3218009686354997,1.3800013862506415
349,-1.039947606941467,1.575629684936772
350,-0.7302812977706902,1.7131367242349316
351,-0.4048818944073753,1.7889378871109085
352,-0.0761774035133111,1.8019715879835607
353,0.2435838058816263,1.753696044596582
354,0.5428450946818464,1.647975833142867
355,0.8112150413957253,1.4908645695575706
356,1.0398813806182254,1.2902947840382477
357,1.22194737333122,1.0556902369161163
358,1.35267633834148,0.7975193678236873
359,1.4296344653691344,0.5268111179074269
360,1.4527268546520788,0.2546559006920706
361,1.4241267558980055,-0.0082850465619155
362,1.3481029725585092,-0.2522393388786779
363,1.2307551197341544,-0.4687312548103226
364,1.0796706532198033,-0.6509194651070097
365,0.9035211251381956,-0.7938499778944144
366,0.7116178037257642,-0.8946137873650851
367,0.5134484978879406,-0.9524033691533318
368,0.3182180749847963,-0.9684670655489828
369,0.1344147274051607,-0.945965312249446
370,-0.0305774439902486,-0.8897373405906237
371,-0.1708014270208417,-0.8059912218911538
372,-0.2819710939371811,-0.7019337027055608
373,-0.3616250256634193,-0.5853590422444624
374,-0.409184101360023,-0.4642178766640253
375,-0.425911372633041,-0.3461879159872875
376,-0.4147775676648393,-0.2382679945890436
377,-0.3802402063618859,-0.1464156633150296
378,-0.3279485294674349,-0.075246198696786
379,-0.2643900490977518,-0.0278077277058327
380,-0.1964973421598434,-0.005443281851341
381,-0.1312355969079138,-0.0077461928059882
382,-0.0751922967137984,-0.0326105384349846
383,-0.0341902433573752,-0.0763735726611124
384,-0.0129438952618853,-0.1340424577931731
385,-0.0147767851186163,-0.199593388554026
386,-0.0414146948464135,-0.2663275590398534
387,-0.0928654547143464,-0.32726555448532
388,-0.1673918836627729,-0.3755597890238075
389,-0.261579711415826,-0.4049036546678629
390,-0.3704975477907241,-0.4099161429422798
391,-0.4879413234876034,-0.3864818455363389
392,-0.6067513461008743,-0.3320283798110778
393,-0.7191864044383014,-0.2457263166451752
394,-0.8173363954877524,-0.1286004662998392
395,-0.8935528874868051,0.0164542792024425
396,-0.940875972357936,0.1847546507775537
397,-0.9534357559889912,0.3700055317037685
398,-0.9268078893795316,0.5645638691571979
399,-0.8583046103931048,0.7597781398338227
400,-0.7471857487366254,0.9463877046585164
401,-0.5947779054724283,1.114963286791827
402,-0.4044943748130671,1.2563675954003282
403,-0.1817531228922933,1.3622139055409377
404,0.0662049509585413,1.4253002549608782
405,0.3305904053137672,1.4399978438209673
406,0.6014206991352362,1.4025741840691093
407,0.8679410710865199,1.311434452526965
408,1.1190919442945872,1.1672682213015808
409,1.344001525807096,0.9730930973067282
410,1.5324808475304552,0.7341915949021987
411,1.6754981422017403,0.457942566061157
412,1.765610185632068,0.1535534845981773
413,1.7973300349759835,-0.1682954109799161
414,1.7674133716100546,-0.4958798914588373
415,1.6750492891213038,-0.8169146727055895
416,1.5219456839454393,-1.1190690865477275
417,1.3123042075465343,-1.3904923762687191
418,1.0526848005101292,-1.6203248931261671
